close,volume,sma_200,atr_14,volume_sma_20,price_to_sma_50,trend_label,sma_20,macd,rsi_14,bb_width,volume_ratio,momentum_10,momentum_20,volatility_20
142.21,943669.0,147.62289156626508,4.942142857142855,1140215.35,-0.0066525847568913,Sideways,140.32800000000003,-1.4787953786936043,55.34609720176729,17.745682232439492,0.8276234835814129,3.969999999999999,-10.72999999999999,0.01991622481224542
144.7,995492.0,147.58809523809524,4.803571428571426,1114142.4,0.0111470754300345,Sideways,140.059,-0.938303194323737,55.46415981198589,15.801942052531388,0.8935051749219849,9.72999999999999,-5.380000000000024,0.02010115216941741
144.15,1469848.0,147.54764705882351,4.677142857142854,1117227.4,0.007960193438854,Sideways,139.7395,-0.5480223866912297,53.50695472033146,13.021882635333554,1.315621152864672,7.6200000000000045,-6.389999999999986,0.020075330302646875
141.75,1053846.0,147.48023255813953,4.5785714285714265,1105969.15,-0.0076698197214334,Sideways,139.525,-0.42745454724476417,56.87323057565273,11.780065230807736,0.9528710633565142,4.3799999999999955,-4.289999999999992,0.019309864127727325
141.68,828200.0,147.4135632183908,4.77928571428571,1086614.2,-0.0069878116304661,Sideways,139.454,-0.33370533346484876,55.54838709677419,11.481862309975838,0.7621840391925672,6.030000000000001,-1.4199999999999875,0.01879501062633901
142.62,1264881.0,147.35909090909092,4.709285714285711,1105047.8,-0.000428928268055,Sideways,139.554,-0.1814664299795652,63.34147192186956,11.788161054745217,1.144639173074685,6.030000000000001,2.0,0.01841426212200541
142.82,1086566.0,147.30808988764045,4.896428571428568,1111893.9,0.0009713950101414,Sideways,139.76600000000002,-0.04416852633750068,61.515928231417064,12.09906755867803,0.9772209380769156,0.9799999999999898,4.239999999999981,0.018055285325114002
142.22,861570.0,147.25155555555554,5.082142857142854,1092331.75,-0.0030926418675856,Sideways,139.82800000000003,0.01604115345432433,58.95825637236794,12.253687565273935,0.7887438957990556,3.5999999999999943,1.240000000000009,0.01771113152482852
144.15,1350728.0,147.21747252747252,5.153571428571425,1110185.45,0.0102390513634548,Downtrend,139.9465,0.2169912882945937,65.57917888563051,12.745114399353668,1.2166688006945146,8.080000000000013,2.3700000000000045,0.017917316869269673
141.23,1135341.0,147.15239130434784,5.342142857142854,1084902.95,-0.0094044502801415,Sideways,140.13899999999998,0.1390235444993948,57.92891319207107,12.556042956951956,1.0464908404940738,1.8599999999999852,3.8499999999999943,0.017044576521834463
140.75,889638.0,147.08354838709678,5.074285714285714,1053029.8,-0.0121933588513791,Sideways,140.2645,0.03806279315560346,47.77460187831767,12.436499592137864,0.844836489907503,-1.460000000000008,2.509999999999991,0.017040051448683802
142.24,1271916.0,147.03202127659574,4.977142857142856,1065104.1,-0.0009664441597554,Downtrend,140.628,0.07738912423207012,57.952548330404234,11.494427757555684,1.194170597972536,-2.4599999999999795,7.27000000000001,0.016124132034380418
139.98,908120.0,146.95778947368422,4.927857142857143,1056582.35,-0.0159619713379064,Sideways,140.8005,-0.0729664753431507,58.700489541611034,10.855060231595246,0.8594881411751767,-4.170000000000016,3.4499999999999886,0.0164986249343372
138.89,1117512.0,146.87375,4.669285714285713,1057090.15,-0.0225415748840548,Sideways,140.87650000000002,-0.2768864866873457,48.81539980256659,10.53083912286013,1.0571586538763984,-2.8600000000000136,1.5199999999999818,0.016580501995569
139.64,1155823.0,146.79917525773195,4.671428571428572,1069092.9,-0.0165393792732365,Uptrend,141.076,-0.37366841595488154,42.92790313703901,9.408112065210616,1.0811249424629048,-2.0400000000000205,3.9899999999999807,0.016311597371795793
140.27,1427414.0,146.73255102040818,4.597857142857145,1098537.4,-0.0115970173863655,Sideways,141.26,-0.394979974031088,36.419374616799594,8.458293967585178,1.2993767895385264,-2.3499999999999943,3.680000000000007,0.016278758512974313
137.95,1428060.0,146.6438383838384,4.605714285714289,1111865.05,-0.0269903496063526,Sideways,141.0655,-0.5922470924779191,32.853982300884965,8.935798848038928,1.2843824886842157,-4.8700000000000045,-3.890000000000015,0.014216517775881976
138.26,1017926.0,146.56,4.657857142857146,1116572.9,-0.023864693780438,Uptrend,141.04749999999999,-0.7153225033125921,39.086929330831786,9.024130224889916,0.9116520739487767,-3.960000000000008,-0.36000000000001364,0.01330449245801036
